folio,Estado,p24,p43,p43m,p60,p151,region,escolaridadh,per_esc_h,per_esc_pm,per_ing_14,per_ing_hoy,mujer,edad,indigena,movilidad_ascendente,sin_movilidad,movilidad_descendente,prob,X
170070001005A055600101,17,2,2,2,6,7,4,16,9,4,7,7,1,53,0,0,1,0,-0.3270757043559671,-0.9740332594740285
2500100701203001550101,25,4,2,2,5,8,2,3,1,4,9,5,1,37,0,0,0,1,-0.8455210733079943,-2.2452972237352973
1503300012201027590203,15,4,6,2,7,6,4,9,4,7,6,2,0,48,0,0,0,1,-0.3820283365224395,-1.9216972297494075
3005801070000001810402,30,5,98,2,5,6,5,9,4,2,3,1,1,36,1,0,0,1,-1.3419376608221523,-1.4750201518199804
1403000010302021110401,14,1,2,6,3,7,3,17,10,7,10,9,0,37,0,0,0,1,-1.7951247911090864,-0.7894957944983975
150810019108A004250301,15,1,2,2,3,8,4,11,7,4,9,7,1,34,0,0,0,1,-1.712084301950222,-0.8916156080063252
1102000014803054870201,11,3,2,1,2,8,4,8,4,1,6,6,0,44,0,0,1,0,-1.0525493831305148,-1.4933900646224143
1801000100000001760201,18,5,2,2,3,6,2,9,4,1,3,5,0,57,0,1,0,0,0.13989633799694262,-2.3147646908988166
3008900010120038290501,30,5,2,2,8,6,5,0,1,1,2,1,1,63,0,0,0,1,0.12593287782899165,-2.58629083033448
0901500011303008980501,9,3,5,3,1,6,4,12,7,9,10,7,0,45,0,0,0,1,-1.1381309776951714,-1.408038644349997
1512100010271002240201,15,5,2,2,3,7,4,9,4,4,6,1,0,36,0,0,0,1,-1.04017676656484,-1.7849340039706618
0801700012104016390101,8,4,2,2,9,7,1,16,9,4,6,8,1,55,0,1,0,0,0.37670913250844107,-1.509426059632852
260290001271A012800501,26,4,1,2,7,7,1,9,4,2,7,5,1,51,0,0,0,1,-0.1741633871200834,-1.9483124656932485
1102004450000001870301,11,3,2,2,1,7,4,9,4,3,5,5,1,36,0,0,1,0,-1.5723647694428613,-1.4088519701439592
240350001050A044620401,24,2,2,2,3,10,3,9,4,4,7,3,1,35,0,0,0,1,-1.7327895435839873,-1.1360400258322456
300890001007A046290102,30,5,2,3,3,7,5,6,2,7,4,1,1,34,0,0,0,1,-1.4300236912058006,-1.7358989133707823
0803700017860004390301,8,5,2,2,6,7,1,16,9,4,7,7,1,34,0,0,1,0,-0.6810792242322451,-1.4510300452172231
3008500100371013270401,30,5,2,2,7,8,5,12,7,1,3,8,1,44,1,1,0,0,-0.22188531241689669,-1.0131897850375977
050300001426A018610301,5,3,8,8,3,7,1,11,7,10,9,7,0,31,0,0,0,1,-1.64664628358487,-1.470178051069732
2901300010399028150501,29,5,2,2,8,8,4,10,6,4,6,3,1,60,0,0,0,1,0.5634083936690445,-1.818605201037101
120350001144A007820401,12,4,2,2,10,7,5,12,7,3,6,2,1,37,0,0,0,1,-0.666621751161751,-1.3270971709043329
1503300010811035590201,15,3,4,3,5,6,4,12,7,7,9,10,0,41,1,1,0,0,-0.8096514799202166,-1.1352166399175379
1512100010271002240201,15,5,2,2,3,7,4,9,4,4,6,1,0,36,0,0,0,1,-1.04017676656484,-1.7849340039706618
2111400011177018070101,21,2,2,4,5,6,4,18,10,7,8,10,1,57,0,1,0,0,-0.2612825024691105,-0.9380019925446371
1411400010075015170501,14,5,2,2,9,8,3,6,2,3,3,4,1,64,0,1,0,0,0.4273222974938331,-2.32991503632662
090060001019A003920201,9,1,10,6,5,8,4,17,10,10,7,7,0,64,1,0,1,0,0.09934585758783238,-0.4058391222562825
0501000010207020680202,5,4,4,4,2,7,1,9,4,7,10,5,1,33,0,0,0,1,-1.4776867097226885,-1.718625012991021
2602600010482036730401,26,5,4,2,3,6,1,9,4,7,9,3,0,37,0,0,0,1,-1.0467189715156355,-2.0771182629942504
1503300014439002570501,15,5,2,2,12,8,4,9,4,1,6,3,1,45,0,0,0,1,0.1958576831778882,-1.8756990695852436
1901800010461015890502,19,1,2,2,5,7,1,17,10,4,9,8,1,55,0,0,0,1,-0.4494030254682591,-0.9202875155622038
0901200010816021460201,9,1,2,3,3,7,4,12,7,7,7,10,0,37,0,1,0,0,-1.597675623654828,-0.9927142033483339
1300900070000001010401,13,4,2,4,2,7,4,12,7,7,10,7,1,35,0,0,0,1,-1.3071499538902507,-1.340735989279813
2402800011715009630101,24,2,4,2,6,6,3,9,4,7,7,4,1,35,1,0,0,1,-1.5516844015007303,-1.3218314576291763
1904900010326040780201,19,4,2,2,4,8,1,22,10,4,10,9,0,63,0,0,0,1,0.5548539652153062,-0.9548875463793915
1412000012350024120401,14,1,4,4,2,8,3,12,7,7,10,10,1,35,0,0,1,0,-2.056744647334911,-0.9713873300690442
2104400300000001070202,21,5,2,98,6,5,4,9,4,4,5,3,0,34,0,0,0,1,-2.365088081116443,-1.6455968134635843
2500600013475051570301,25,3,11,3,1,10,2,12,7,9,9,6,0,31,0,0,0,1,-1.2987667506976561,-1.1506690100775325
3012400010808030820402,30,3,2,2,7,6,5,8,4,4,1,1,0,43,0,0,1,0,-0.9707352241615768,-1.6085913113875714
0900500013197002970201,9,3,2,2,12,7,4,2,1,1,3,4,0,61,0,1,0,0,0.36025169437374416,-2.360528033498948
1503300010811035590201,15,3,4,3,5,6,4,12,7,7,9,10,0,41,1,1,0,0,-0.8096514799202166,-1.1352166399175379
1101700010970009930101,11,2,5,5,4,9,4,12,7,9,10,10,0,44,0,0,1,0,-0.9452389565229342,-0.9745660927003572
2405300010086018670201,24,5,2,2,4,6,3,12,7,1,3,8,0,43,0,1,0,0,-0.8999597759916254,-1.9198672733834496
1512100010271004250401,15,2,2,7,6,8,4,15,9,7,6,8,0,36,0,1,0,0,-1.128598310319283,-0.8456342865081821
2037800020000001040402,20,4,2,2,11,9,5,6,2,3,3,1,0,41,0,0,0,1,-0.4272338926538737,-1.6317227978771494
1604300010051026470402,16,4,2,2,6,6,3,9,4,4,6,5,0,41,0,0,0,1,-1.0697229124518688,-2.0224797618364083
230050001110A023370301,23,4,4,2,2,8,5,16,9,7,5,8,0,32,1,1,0,0,-1.252337599095052,-0.4417572692938022
1412000015340052690301,14,3,6,6,2,7,3,18,10,9,9,9,0,33,0,0,1,0,-1.717117787199009,-0.9622778335073378
0901000012324007400501,9,1,4,2,3,7,4,11,7,7,7,4,1,46,0,0,0,1,-1.2269726480871639,-1.0860753965209584
2104400300000001070201,21,5,2,2,7,7,4,9,4,1,4,6,0,61,0,1,0,0,0.45689318652857935,-2.0350509835924244
1608200660257006410202,16,5,9,4,3,11,3,17,10,9,10,10,0,36,0,0,1,0,-0.9346772108996915,-0.92686432133373
1602500060000001490203,16,5,2,2,4,7,3,12,7,2,4,3,0,33,0,0,0,1,-1.3011180426563083,-1.7410722514393284
1700600010508013600201,17,5,2,2,5,6,4,8,4,4,3,4,0,40,0,1,0,0,-0.7679620397684126,-2.0385733501389027
3010200010707028830202,30,5,2,2,3,7,5,12,7,3,5,5,0,32,0,0,1,0,-1.318089427041399,-1.336695830460726
1503100010639061300301,15,5,2,6,2,6,4,9,4,7,7,6,1,34,0,0,0,1,-1.3556831196481647,-1.7999849502344931
0900300010291023330401,9,3,4,2,2,7,4,12,7,7,7,5,0,37,1,0,0,1,-1.1828857817049134,-0.9375410837338793
1611200010173015370401,16,5,4,6,6,7,3,18,10,9,8,9,1,44,0,1,0,0,-0.5392584330446929,-1.359518097464317
1000500014446049640202,10,2,2,2,6,8,2,10,6,4,8,10,0,44,0,1,0,0,-0.5559843032320669,-1.5616371546434988
1700700010897023590101,17,5,2,2,10,9,4,11,7,1,7,9,1,51,0,1,0,0,0.41085597275262675,-1.6158145384624496
1503300011720002590401,15,2,2,4,5,7,4,9,4,7,7,5,1,36,0,0,0,1,-1.420184445478976,-1.3401534813990208
1409700321189006110401,14,3,2,2,9,6,3,9,4,2,8,5,1,38,0,0,0,1,-1.134794189578042,-1.8756828237408842
150810019108A004250301,15,1,2,2,3,8,4,11,7,4,9,7,1,34,0,0,0,1,-1.712084301950222,-0.8916156080063252
1412000010937023170201,14,3,2,3,6,8,3,17,10,4,10,8,0,55,0,0,0,1,-0.2690451762418399,-1.160935818978857
1508100191018018250201,15,1,4,2,8,8,4,12,7,7,7,3,0,59,0,0,0,1,-0.08656992630593296,-1.1382381830876294
1410100220000001110402,14,3,4,4,7,7,3,9,4,7,9,5,1,35,0,0,0,1,-1.4257764928812122,-1.6951122053990768
1408500010245002120401,14,5,7,2,5,7,3,9,4,7,8,7,0,35,0,0,0,1,-1.2258991795112377,-1.999326205720862
1606600010179016430401,16,5,4,4,10,7,3,12,7,7,9,7,1,43,0,0,0,1,-0.3756743365050973,-1.8815653014857483
1903900014981012790301,19,1,2,2,6,8,1,0,1,4,6,1,1,31,0,0,0,1,-1.8833552431624745,-1.9048707937582319
2403500010800022630501,24,2,2,2,4,8,3,9,4,2,10,6,1,45,0,0,0,1,-1.3023013308885287,-1.4482223209440017
1904800011007007900201,19,1,2,2,3,8,1,2,1,1,3,2,0,54,0,0,0,1,-1.0121776149143538,-1.8950405194418427
1505800012145007300501,15,4,2,2,4,8,4,9,4,4,5,3,1,46,0,0,0,1,-0.6250089043665381,-1.5700843710868067
1410500010023010190401,14,4,2,2,2,11,3,12,7,4,6,3,1,35,0,0,0,1,-1.3412487244739055,-1.072922586778389
2018400010380005940201,20,4,4,2,6,7,5,6,2,4,2,3,0,31,1,1,0,0,-1.287769895660003,-1.3582268185986583
1505300260000001240401,15,2,2,2,3,7,4,9,4,4,7,2,1,35,0,0,0,1,-1.6119829157625702,-1.3001028842393567
1202900011279014820202,12,1,11,5,2,9,5,14,9,10,10,5,0,39,0,0,0,1,-1.6636985122156975,-0.4133273578240456
2602600650000001730203,26,5,2,2,3,7,1,8,4,3,7,3,0,39,0,0,0,1,-0.9171175239791325,-2.04831829625671
2300400011846023330301,23,4,2,4,4,6,5,17,10,7,6,3,1,35,0,0,0,1,-1.228616485670293,-0.9281333110462835
2300800010955038270201,23,2,11,3,5,6,5,12,7,10,8,7,0,58,0,0,0,1,-0.5624548423699147,-1.2377868870825728
1307400010177005000201,13,4,2,2,9,8,4,12,7,1,5,4,0,40,0,0,0,1,-0.35878770696019435,-1.4630802595091423
1501300010202018240460,15,2,6,6,4,10,4,16,9,9,10,10,1,36,0,0,1,0,-1.1814970423263167,-0.46948475744449575
1301200010117028010201,13,5,2,2,5,10,4,19,10,4,10,9,0,55,0,0,0,1,0.4615007204310964,-0.8893710184773437
0901000010347007410401,9,2,2,4,1,5,4,9,4,7,6,4,1,35,0,0,0,1,-1.931283512281241,-1.47419565180259
2901300010399009170401,29,5,2,2,6,8,4,9,4,1,4,2,1,44,0,0,0,1,-0.3739012756859258,-1.7429666936535437
2111400014754010070201,21,3,2,2,6,9,4,9,4,3,6,5,0,42,0,0,0,1,-0.723456683571669,-1.3748145146666042
080190001361A024390501,8,2,2,2,5,8,1,17,10,4,7,10,1,46,0,1,0,0,-0.6363280222721117,-0.892271612655161
0503100010758031670201,5,5,2,2,4,7,1,17,10,4,9,9,0,53,0,0,1,0,0.06567447885795286,-1.50831363162726
2111400014472032090201,21,3,11,2,3,7,4,17,10,9,10,7,0,50,0,0,0,1,-0.5448408744771138,-1.019019548825491
1510400012173014250201,15,5,2,2,1,7,4,16,9,4,5,10,0,43,0,1,0,0,-0.69685683465596,-1.2807242544971473
1412001395980019170501,14,5,2,2,19,7,3,5,2,2,2,6,1,64,0,1,0,0,1.214343165492962,-2.725105408887674
2603600010544020740502,26,5,2,2,11,7,1,6,2,2,1,4,0,62,0,1,0,0,0.7812012317822457,-2.514546689669435
1503300011006031570201,15,2,2,2,6,7,4,7,3,3,4,2,0,64,1,0,0,1,0.10517978569805442,-1.4177653119058038
0901000010332029390401,9,1,4,5,3,8,4,11,7,9,8,3,0,35,0,0,0,1,-1.696206349143126,-0.9334838449705528
3201001660000001530401,32,5,2,2,12,6,2,4,2,2,2,3,1,41,0,1,0,0,0.029727796155228248,-2.715184851244375
1409800011063007130201,14,2,2,2,2,8,3,9,4,4,9,9,0,41,0,0,1,0,-1.6396372912953079,-1.4254014973630504
2803800010641028050202,28,4,2,7,4,8,1,9,4,7,6,6,0,41,0,0,1,0,-0.8920733213865166,-1.731886535222301
0803700017216002370401,8,5,9,2,7,7,1,9,4,7,2,6,1,43,1,1,0,0,-0.24568085954011143,-1.719709092120405
1510400012173014250201,15,5,2,2,1,7,4,16,9,4,5,10,0,43,0,1,0,0,-0.69685683465596,-1.2807242544971473
1702700010029026530401,17,5,2,2,3,8,4,17,10,4,8,10,1,42,0,1,0,0,-0.5030340657449337,-1.0852934885080614
150570001032A016230401,15,5,2,2,7,6,4,1,1,1,2,1,1,35,0,0,0,1,-1.04038831129253,-2.510289336992348
1410100092209037120201,14,3,11,4,4,7,3,16,9,10,8,7,0,50,0,0,0,1,-0.809080163212001,-1.2771347145790024
1304100010142017000201,13,5,2,2,6,6,4,9,4,4,7,2,0,42,0,0,0,1,-0.5607501675502616,-2.0002049694764072
1000700010819012690501,10,3,2,2,12,7,2,0,1,2,4,4,0,56,0,0,1,0,0.34839485249029956,-2.7506231745291783
0200400015175013970101,2,2,2,2,6,9,1,9,4,4,6,8,0,32,0,1,0,0,-1.3375166357654598,-1.3350444192070259
110200001196A053880501,11,3,4,2,5,8,4,9,4,4,5,10,1,55,0,1,0,0,-0.30067251933485634,-1.5091232474606573
0100500010514025900301,1,3,2,2,2,7,3,12,7,3,5,2,1,32,0,0,0,1,-1.8792196337747766,-1.3583479410783532
2701400010289007930201,27,4,6,4,3,7,5,12,7,9,10,3,0,34,0,0,0,1,-1.4390597522439013,-1.2019822555233144
2802701622860008640101,28,3,2,2,5,8,1,12,7,1,6,5,1,38,0,0,0,1,-0.975702716408785,-1.3466099943701775
2111400012688004070201,21,5,2,2,9,9,4,6,2,1,4,2,0,44,1,0,0,1,0.04166784857482675,-1.6282987955219714
190460001152A001890401,19,1,2,2,4,8,1,16,9,3,6,9,1,40,0,1,0,0,-1.1955139290724348,-0.7599340446777603
1512100010271004250401,15,2,2,7,6,8,4,15,9,7,6,8,0,36,0,1,0,0,-1.128598310319283,-0.8456342865081821
2104400300000001080202,21,5,2,2,3,8,4,9,4,4,1,4,0,50,1,1,0,0,-0.18044220644555659,-1.4364307610397413
2403500011033009620201,24,3,2,2,4,8,3,9,4,4,5,4,0,35,0,0,0,1,-1.572184015576484,-1.571714713792698
2403500010463018610401,24,2,4,2,3,7,3,14,9,4,9,8,1,44,0,0,0,1,-1.3609882160883615,-1.1719777464604655
2006700011522013960501,20,3,6,10,7,7,5,9,4,10,4,7,1,53,0,1,0,0,-0.5771466527036937,-1.4144691311186035
1409800030000001120501,14,5,2,2,3,5,3,3,1,2,6,5,1,56,0,0,0,1,-0.7219960281725593,-2.705807345351038
2602900012067036800101,26,4,98,2,2,8,1,8,4,4,4,4,1,55,0,0,1,0,-0.7790251414401655,-1.9455425375404236
2111400013474002110202,21,2,2,2,8,8,4,12,7,4,9,10,0,57,0,1,0,0,-0.0022036318839241398,-1.2667102590199235
0701700010423001550201,7,4,11,4,2,7,5,12,7,10,5,4,0,33,0,0,0,1,-1.5919653754612062,-1.180275496177721
1503300010811035590201,15,3,4,3,5,6,4,12,7,7,9,10,0,41,1,1,0,0,-0.8096514799202166,-1.1352166399175379
3019300010171019270202,30,2,6,3,3,9,5,16,9,9,10,10,0,38,0,0,1,0,-1.349415874427535,-0.4291722185164281
3008900010120038290501,30,5,2,2,8,6,5,0,1,1,2,1,1,63,0,0,0,1,0.12593287782899165,-2.58629083033448
150310001104A067300451,15,4,4,6,5,8,4,9,4,9,6,1,1,40,0,0,0,1,-0.8785171443171282,-1.5363825169352086
2500100831735021560401,25,5,2,2,5,7,2,9,4,1,5,1,0,37,0,0,0,1,-0.545782687531088,-2.111576936744447
3003500010079036810401,30,4,98,2,2,6,5,12,7,4,4,2,1,36,0,0,0,1,-1.8469153348673695,-1.3789572665359642
3202000010234037450201,32,5,2,2,8,8,2,16,9,3,5,10,0,49,0,1,0,0,0.5216206101726193,-1.6332813961720873
2019400010048043970501,20,5,2,2,7,6,5,3,1,2,3,7,1,62,1,1,0,0,0.23590983873130966,-2.0115068285327977
2106300010074008080201,21,5,2,2,8,8,4,9,4,1,3,1,1,44,0,0,0,1,-0.1992861521448035,-1.7849967267860194
1409708221530065120401,14,4,3,2,3,9,3,11,7,4,9,10,0,38,0,1,0,0,-1.243236141973401,-1.4582453188871138
1501300010202027250501,15,2,9,2,8,4,4,12,7,7,8,10,1,60,0,1,0,0,-0.14486510870667668,-1.6986785465965983
0900500010525002230401,9,1,8,7,2,8,4,15,9,10,10,10,1,35,0,0,1,0,-1.7366167112060462,-0.572157426023438
2603000015132044730201,26,1,11,5,3,7,1,12,7,10,10,9,0,33,0,0,0,1,-1.8320966580548619,-1.1390238578489633
3003900010504011290201,30,3,4,4,1,9,5,17,10,7,7,8,0,40,0,1,0,0,-1.2422983373671526,-0.4652045609025163
3005801070000001810202,30,5,2,2,7,6,5,8,4,3,4,2,0,43,1,0,0,1,-0.4751291519075702,-1.5677421385838457
1512100011890012250401,15,1,11,11,5,6,4,15,9,10,10,10,1,36,0,0,1,0,-1.614006836053217,-0.8529161606980001
0801900012274063390501,8,2,2,2,4,7,1,9,4,3,6,9,1,48,0,1,0,0,-0.9144030950351347,-1.5782570081370886
0803700014423024390501,8,3,2,2,9,8,1,14,9,4,8,10,1,48,0,1,0,0,-0.11118231898867736,-1.351756925383298
1510400011851008250501,15,1,6,2,5,6,4,6,2,7,8,6,0,55,0,0,0,1,-0.8244387891416727,-1.7117564557402543
2111400014472032080501,21,3,2,2,5,7,4,9,4,3,4,5,1,46,0,1,0,0,-0.7639986399561471,-1.559334801751635
0901600010393013110501,9,2,2,98,7,10,4,12,7,2,7,8,1,46,0,1,0,0,-1.8785905408187795,-0.4882651713452401
270040001009A004930101,27,5,2,2,4,6,5,9,4,2,3,2,1,46,1,0,0,1,-0.5921674546273483,-1.4061776525020568
2111400014472053100401,21,3,8,4,3,8,4,17,10,9,10,7,1,40,0,0,0,1,-0.9838522148121267,-0.7822541784327206
1902502840362019830501,19,5,2,2,5,8,1,11,7,4,7,4,1,45,0,0,0,1,-0.34574536945158446,-1.754047565412975
1412002316230022120301,14,1,5,4,3,8,3,12,7,9,10,5,1,33,0,0,0,1,-2.065201156686503,-0.9803079003177206
280090001064A003050301,28,5,11,11,2,8,1,17,10,10,7,4,1,35,0,0,0,1,-1.0630592718797836,-1.160485303064841
1200100015730014760202,12,3,6,4,7,7,5,15,9,9,6,6,0,32,0,0,1,0,-1.2657449613628455,-0.9106170753250811
1505700010512003250102,15,1,6,3,4,9,4,18,10,9,10,10,1,45,0,0,1,0,-0.8953224153421089,-0.36509732851760884
2111400012902017070201,21,4,2,2,9,6,4,9,4,2,6,2,0,43,0,0,0,1,-0.42123357561851504,-1.925755453206587
1503300012201037590153,15,4,2,3,3,7,4,15,9,4,4,6,1,35,0,1,0,0,-1.1212458694706129,-1.1480580112077592
2018400010855004940202,20,5,2,2,8,7,5,15,9,3,3,3,0,34,1,0,1,0,-0.5465263307943709,-0.907928757659289
080190001361A005380101,8,3,2,2,9,8,1,16,9,4,5,10,1,50,0,1,0,0,0.036799125425609036,-1.2197055778572867
2400300010120072690401,24,5,98,9,5,7,3,12,7,9,8,3,1,35,1,0,0,1,-1.4624478422915552,-1.4845449018957746
230050001110A007370301,23,3,8,98,5,11,5,9,4,10,6,5,0,45,0,0,0,1,-2.13823091830655,-0.5386150381852377
2602900012705021800201,26,4,4,2,5,9,1,12,7,7,8,9,0,52,0,1,0,0,-0.09355545686874361,-1.5195249809419822
080190001183A002320201,8,4,11,6,4,10,1,17,10,10,10,10,0,39,0,0,1,0,-0.6643951256766141,-0.9275356835851314
1503100010639061300301,15,5,2,6,2,6,4,9,4,7,7,6,1,34,0,0,0,1,-1.3556831196481647,-1.7999849502344931
3205300010216012450201,32,5,2,2,5,6,2,6,2,3,5,1,0,34,0,0,0,1,-0.8257324698923039,-2.4220262146348603
2111400012423001070201,21,3,2,2,12,8,4,10,6,3,6,7,0,51,0,1,0,0,0.18371049944262996,-1.6003894091766027
1702500010043005530201,17,4,2,10,5,7,4,9,4,7,6,7,0,44,0,1,0,0,-0.7814935847124274,-1.7014785568461743
2111400013474009110201,21,2,10,8,2,7,4,17,10,10,9,10,0,40,0,1,0,0,-1.3418578301251958,-0.7603896801414866
2201400010229004760401,22,5,4,2,6,8,4,17,10,7,9,8,0,40,0,0,0,1,-0.3198788301005314,-1.1832125143288117
2601800010796013790401,26,2,6,4,2,9,1,12,7,9,10,10,1,43,0,0,1,0,-1.1628773464618432,-1.0564059427354726
310500001306A003410201,31,3,2,2,6,8,5,19,10,3,5,10,0,52,1,1,0,0,-0.061050077641644385,-0.294141959347596
0400301012613023260401,4,5,2,2,3,7,5,9,4,4,5,3,0,40,0,0,0,1,-1.0350121230179112,-1.6078378936267392
1409700320284001130201,14,5,2,2,6,8,3,15,9,4,9,10,0,34,0,1,0,0,-0.9383803132348637,-1.459368453612846
0900700012390024050201,9,1,2,2,9,6,4,9,4,4,9,7,0,54,0,0,0,1,-0.42114314983474976,-1.566409967575166
0900700010623010930301,9,2,4,4,4,7,4,9,4,7,4,2,0,33,0,0,0,1,-1.6321730451572656,-1.3473701644205467
1510400011809022240301,15,4,11,4,3,8,4,14,9,10,10,7,1,32,0,0,0,1,-1.2788833249391849,-1.0948269798061316
1503901511739006300201,15,3,2,2,3,6,4,12,7,4,5,3,0,45,0,0,0,1,-0.9373400494812834,-1.4508092134830646
2006700011522013960501,20,3,6,10,7,7,5,9,4,10,4,7,1,53,0,1,0,0,-0.5771466527036937,-1.4144691311186035
0900400010405029220401,9,3,2,2,4,8,4,9,4,4,8,6,1,38,0,0,0,1,-1.1606372919104977,-1.372809316309821
0503300011958005680501,5,4,2,2,6,8,1,13,9,3,8,4,1,45,0,0,0,1,-0.37060322136801405,-1.485589838881851
0803700010685002330401,8,3,2,7,4,9,1,12,7,7,9,10,1,39,0,1,0,0,-1.030944677944051,-1.1983107164691047
1701800010509013540501,17,5,2,2,4,6,4,9,4,3,5,2,1,46,0,0,0,1,-0.5726444542257276,-1.9389657267924068
280220001125A030090301,28,5,3,3,3,6,1,11,7,7,5,10,1,33,1,1,0,0,-1.0466140897346525,-1.5248111197601268
3008700011073007830502,30,5,11,11,9,7,5,12,7,10,8,8,1,47,0,0,1,0,-0.29119188741968194,-1.488555016660598
1305900130000001050501,13,5,2,2,9,7,4,6,2,3,2,2,1,43,0,0,1,0,-0.3001011962545641,-2.129745574311216
1501300010202023250201,15,1,2,2,4,9,4,12,7,4,9,10,0,59,0,1,0,0,-0.369948768365872,-0.9394256467193138
1300900070000001990301,13,5,4,2,4,7,4,16,9,7,8,9,1,33,0,1,0,0,-0.9228773371273966,-1.233948436666489
0710100012618028510201,7,2,2,2,2,8,5,12,7,4,8,10,0,32,0,1,0,0,-1.8523784179333251,-0.7708980297846727
3203400010206010450201,32,5,2,2,11,8,2,17,10,4,7,10,0,57,0,1,0,0,1.1789291353745748,-1.6767967078477024
2031400010000001020501,20,5,2,2,9,6,5,6,2,1,2,7,1,45,0,1,0,0,-0.4447413449283162,-2.051737167500146
2300800011050004250501,23,2,11,12,2,8,5,18,10,10,10,10,1,55,0,0,1,0,-0.8279198599602094,-0.4094867708240866
1402100010106025170401,14,3,2,2,4,7,3,9,4,3,3,4,1,40,0,1,0,0,-1.4215272062101663,-1.6715200373768422
1102000011654033880401,11,2,2,2,6,8,4,12,7,3,9,10,1,40,0,1,0,0,-0.9782832716087769,-1.0659832091162018
140970831205A014120401,14,3,4,2,3,7,3,12,7,7,10,10,1,42,0,0,1,0,-1.3406499788822648,-1.4481659364892825
0900200010190002210101,9,2,2,2,7,10,4,16,9,4,9,10,1,56,0,1,0,0,0.07190546935529452,-0.677858335838893
1501000010200032230301,15,5,2,2,5,9,4,9,4,4,4,9,1,33,0,1,0,0,-0.9082806923616167,-1.5365143786089122
1104200010282022940201,11,4,2,2,3,9,4,9,4,4,7,6,1,32,0,0,0,1,-1.29712908576357,-1.3437052264393574
090050001128A018270401,9,3,7,2,3,6,4,11,7,7,7,7,1,41,0,0,1,0,-1.1896895257121956,-1.4570802757095556
1606500010063016420201,16,4,9,2,4,7,3,9,4,9,2,2,0,59,0,0,1,0,-0.3874740944139736,-1.9959691969763236
1503901511599002300401,15,5,4,2,2,6,4,12,7,7,5,1,0,35,0,0,0,1,-1.1550179196980657,-1.6540253300816814
3012400010808030820402,30,3,2,2,7,6,5,8,4,4,1,1,0,43,0,0,1,0,-0.9707352241615768,-1.6085913113875714
1902600010035006780201,19,4,2,2,3,8,1,9,4,3,5,8,0,43,0,1,0,0,-0.8157281029312455,-1.7457103529923181
3205600010114025450201,32,5,2,2,12,4,2,6,2,4,3,8,0,57,0,1,0,0,0.7254777605523315,-2.946648204089586
2111400011567001070201,21,4,2,98,9,7,4,8,4,3,3,5,0,64,0,1,0,0,-0.8061993326988561,-1.6116967537821494
0900700014274003220201,9,4,2,2,9,10,4,3,1,1,2,6,0,61,0,1,0,0,0.4686586718685003,-2.0318351062015716
0901700010780013930501,9,2,2,2,10,9,4,17,10,2,4,4,0,59,0,0,1,0,0.46260195371136004,-0.8463128371331575
1408500010245002120401,14,5,7,2,5,7,3,9,4,7,8,7,0,35,0,0,0,1,-1.2258991795112377,-1.999326205720862
1903900012805013790301,19,2,6,6,2,9,1,17,10,9,10,10,1,35,0,0,1,0,-1.4185306240499131,-0.6313062664678188
1903900012612005770201,19,4,2,2,12,8,1,9,4,4,10,7,0,49,0,0,0,1,0.24552148244648708,-1.974699161294094
3103300010115022400201,31,2,2,2,7,7,5,9,4,4,4,5,0,35,1,1,0,0,-1.2613421529858144,-0.8971531919025727
2038500010181003940201,20,2,2,2,2,6,5,15,9,4,7,3,0,47,0,0,0,1,-1.1953984239061044,-0.8772728401097194
2201400010229004760401,22,5,4,2,6,8,4,17,10,7,9,8,0,40,0,0,0,1,-0.3198788301005314,-1.1832125143288117
1610200010177002420401,16,3,9,2,3,8,3,17,10,9,9,10,0,38,0,1,0,0,-1.3246920033809497,-0.9976136717079375
080190001361A024390501,8,2,2,2,5,8,1,17,10,4,7,10,1,46,0,1,0,0,-0.6363280222721117,-0.892271612655161
0501000020000001680101,5,5,2,2,10,8,1,9,4,3,6,10,1,53,0,1,0,0,0.4019468773914051,-2.0575967611129
1501000010200006230401,15,4,4,6,4,8,4,17,10,9,3,10,0,36,0,1,0,0,-0.9039284712197764,-0.9532331075422715
0100700300256031890101,1,5,2,2,8,7,3,6,2,2,3,3,1,54,0,0,1,0,-0.17709876242098477,-2.354849511019055
1505700010512003230201,15,3,2,2,8,8,4,10,6,4,9,9,0,43,0,0,1,0,-0.5328284535631906,-1.4631911306374716
2700700090246025970301,27,5,2,2,3,7,5,17,10,3,7,5,1,32,0,0,0,1,-1.1986372733040491,-0.9275777632857216
2700700090246027990201,27,3,2,2,4,8,5,11,7,1,7,5,0,31,0,0,0,1,-1.5834343349789621,-1.0230905791829603
0803700017150018320401,8,4,2,2,6,7,1,9,4,4,6,4,0,44,0,0,0,1,-0.5658694451189014,-1.9277699358267013
1000500016014036630501,10,2,6,7,4,9,2,16,9,9,10,10,0,44,0,0,1,0,-0.5917321895432007,-0.9544333088621815
1903900010029003790501,19,3,2,2,4,3,1,9,4,3,10,10,1,49,0,0,1,0,-0.9320802881334505,-2.1785251535797547
2006700011452029050401,20,4,2,2,3,2,5,18,10,3,7,6,0,39,1,0,0,1,-1.127472556864171,-1.0357856471118057
0901500011248012910201,9,2,5,8,3,7,4,13,9,10,10,8,0,42,0,0,0,1,-1.2553471545342287,-1.0794105172104642
